SetVoltage,PsuMeasureVoltage,DmmAverageVoltage,DmmMinimumVoltage,DmmMaximumVoltage,DmmStandardDeviation
14.760,14.7643,+1.47580489E+01,+1.47580112E+01,+1.47580634E+01,+1.76349183E-05
14.770,14.7737,+1.47675416E+01,+1.47675092E+01,+1.47675726E+01,+2.16521615E-05
14.780,14.7836,+1.47774501E+01,+1.47774329E+01,+1.47774628E+01,+9.47845048E-06
14.790,14.7937,+1.47874803E+01,+1.47874650E+01,+1.47874986E+01,+9.80129470E-06
14.800,14.8036,+1.47975625E+01,+1.47975345E+01,+1.47975793E+01,+1.16043983E-05
14.810,14.8138,+1.48076614E+01,+1.48076413E+01,+1.48076898E+01,+1.35867216E-05
14.820,14.8238,+1.48177029E+01,+1.48176659E+01,+1.48177331E+01,+2.07581680E-05
14.830,14.8338,+1.48276270E+01,+1.48275897E+01,+1.48276719E+01,+2.55508643E-05
14.840,14.8438,+1.48376685E+01,+1.48376367E+01,+1.48376853E+01,+1.39010504E-05
14.850,14.8538,+1.48476528E+01,+1.48476240E+01,+1.48476987E+01,+2.65711062E-05
14.860,14.8637,+1.48576811E+01,+1.48576598E+01,+1.48576972E+01,+1.30489257E-05
14.870,14.8738,+1.48677065E+01,+1.48676807E+01,+1.48677405E+01,+1.83318928E-05
14.880,14.8839,+1.48777748E+01,+1.48777502E+01,+1.48778025E+01,+1.68840086E-05
14.890,14.8940,+1.48878159E+01,+1.48877823E+01,+1.48878383E+01,+1.61078175E-05
14.900,14.9039,+1.48978263E+01,+1.48978106E+01,+1.48978405E+01,+9.71683687E-06
14.910,14.9139,+1.49078509E+01,+1.49078166E+01,+1.49078838E+01,+2.32528407E-05
14.920,14.9241,+1.49179118E+01,+1.49178860E+01,+1.49179383E+01,+1.58875172E-05
14.930,14.9340,+1.49279607E+01,+1.49279443E+01,+1.49280078E+01,+1.70498459E-05
14.940,14.9441,+1.49379935E+01,+1.49379726E+01,+1.49380137E+01,+1.34859378E-05
14.950,14.9542,+1.49480757E+01,+1.49480570E+01,+1.49480869E+01,+9.88071718E-06
14.960,14.9641,+1.49580757E+01,+1.49580406E+01,+1.49581115E+01,+2.23605615E-05
14.970,14.9741,+1.49681160E+01,+1.49680951E+01,+1.49681324E+01,+1.24103684E-05
14.980,14.9841,+1.49780745E+01,+1.49780525E+01,+1.49780973E+01,+1.43140527E-05
14.990,14.9942,+1.49881002E+01,+1.49880771E+01,+1.49881219E+01,+1.55603516E-05
15.000,15.0042,+1.49980793E+01,+1.49980532E+01,+1.49981017E+01,+1.94811469E-05
15.010,15.0143,+1.50081883E+01,+1.50081674E+01,+1.50082010E+01,+1.01894310E-05
15.020,15.0245,+1.50182272E+01,+1.50182070E+01,+1.50182593E+01,+1.50487269E-05
15.030,15.0344,+1.50281909E+01,+1.50281457E+01,+1.50282167E+01,+2.05538388E-05
15.040,15.0445,+1.50381688E+01,+1.50381255E+01,+1.50381927E+01,+1.92794999E-05
15.050,15.0545,+1.50482215E+01,+1.50481912E+01,+1.50482398E+01,+1.44120038E-05
15.060,15.0645,+1.50582080E+01,+1.50581673E+01,+1.50582420E+01,+2.24974177E-05
15.070,15.0745,+1.50682532E+01,+1.50681994E+01,+1.50682890E+01,+2.51200874E-05
15.080,15.0846,+1.50782789E+01,+1.50782651E+01,+1.50782912E+01,+8.19341673E-06
15.090,15.0940,+1.50877579E+01,+1.50877071E+01,+1.50877967E+01,+2.83071237E-05
15.100,15.1041,+1.50978045E+01,+1.50977691E+01,+1.50978400E+01,+2.08769470E-05
15.110,15.1141,+1.51078531E+01,+1.51078124E+01,+1.51078796E+01,+2.10902763E-05
15.120,15.1241,+1.51178896E+01,+1.51178631E+01,+1.51179341E+01,+1.92971821E-05
15.130,15.1342,+1.51279587E+01,+1.51279251E+01,+1.51279811E+01,+1.71163951E-05
15.140,15.1442,+1.51380237E+01,+1.51379983E+01,+1.51380468E+01,+1.43497486E-05
15.150,15.1541,+1.51480222E+01,+1.51479930E+01,+1.51480528E+01,+1.85844186E-05
15.160,15.1647,+1.51585667E+01,+1.51585443E+01,+1.51586040E+01,+1.56686543E-05
15.170,15.1746,+1.51684449E+01,+1.51684120E+01,+1.51684905E+01,+2.11810454E-05
15.180,15.1846,+1.51784699E+01,+1.51784292E+01,+1.51785188E+01,+2.78710197E-05
15.190,15.1952,+1.51890514E+01,+1.51890178E+01,+1.51890776E+01,+2.11944596E-05
15.200,15.2055,+1.51992624E+01,+1.51992404E+01,+1.51992889E+01,+1.50742020E-05
15.210,15.2154,+1.52091694E+01,+1.52091492E+01,+1.52091903E+01,+1.17189462E-05
15.220,15.2252,+1.52190162E+01,+1.52190058E+01,+1.52190319E+01,+8.15168428E-06
15.230,15.2351,+1.52289904E+01,+1.52289594E+01,+1.52290267E+01,+2.08660530E-05
15.240,15.2457,+1.52394976E+01,+1.52394621E+01,+1.52395368E+01,+1.89921014E-05
15.250,15.2556,+1.52494423E+01,+1.52494270E+01,+1.52494569E+01,+9.22005059E-06
15.260,15.2656,+1.52593781E+01,+1.52593657E+01,+1.52593956E+01,+9.31359529E-06
15.270,15.2755,+1.52693433E+01,+1.52693157E+01,+1.52693679E+01,+1.56867830E-05
15.280,15.2855,+1.52793231E+01,+1.52792917E+01,+1.52793478E+01,+1.59517888E-05
15.290,15.2955,+1.52893025E+01,+1.52892305E+01,+1.52893649E+01,+4.42884571E-05
15.300,15.3055,+1.52993040E+01,+1.52992551E+01,+1.52993260E+01,+2.16790541E-05
15.310,15.3154,+1.53092390E+01,+1.53091975E+01,+1.53092685E+01,+2.63821766E-05
15.320,15.3254,+1.53191781E+01,+1.53191624E+01,+1.53191960E+01,+1.01278798E-05
15.330,15.3359,+1.53296345E+01,+1.53296091E+01,+1.53296763E+01,+2.20830181E-05
15.340,15.3459,+1.53396210E+01,+1.53396001E+01,+1.53396337E+01,+1.20690207E-05
15.350,15.3558,+1.53495168E+01,+1.53495052E+01,+1.53495313E+01,+8.75518991E-06
15.360,15.3657,+1.53594447E+01,+1.53594103E+01,+1.53594551E+01,+1.36524566E-05
15.370,15.3757,+1.53694491E+01,+1.53694237E+01,+1.53694686E+01,+1.24800227E-05
15.380,15.3856,+1.53794383E+01,+1.53794185E+01,+1.53794745E+01,+1.88275213E-05
15.390,15.3956,+1.53893968E+01,+1.53893796E+01,+1.53894132E+01,+1.18335862E-05
15.400,15.4055,+1.53993598E+01,+1.53993370E+01,+1.53993893E+01,+1.87836924E-05
15.410,15.4160,+1.54098278E+01,+1.54097986E+01,+1.54098472E+01,+1.24766062E-05
15.420,15.4259,+1.54197881E+01,+1.54197672E+01,+1.54198046E+01,+1.18383888E-05
15.430,15.4360,+1.54296679E+01,+1.54296462E+01,+1.54297059E+01,+1.98210315E-05
15.440,15.4461,+1.54397171E+01,+1.54396895E+01,+1.54397418E+01,+1.44857682E-05
15.450,15.4559,+1.54497541E+01,+1.54497104E+01,+1.54497851E+01,+2.58247055E-05
15.460,15.4661,+1.54597884E+01,+1.54597649E+01,+1.54598209E+01,+1.68747476E-05
15.470,15.4761,+1.54697634E+01,+1.54697522E+01,+1.54697820E+01,+1.13280192E-05
15.480,15.4858,+1.54796352E+01,+1.54796125E+01,+1.54796647E+01,+1.63181799E-05
15.490,15.4957,+1.54895949E+01,+1.54895549E+01,+1.54896184E+01,+1.99788510E-05
15.500,15.5063,+1.55001286E+01,+1.55000987E+01,+1.55001809E+01,+2.60896822E-05
15.510,15.5162,+1.55100893E+01,+1.55100710E+01,+1.55101271E+01,+1.77929599E-05
15.520,15.5262,+1.55200288E+01,+1.55199948E+01,+1.55200546E+01,+1.60583365E-05
15.530,15.5362,+1.55299608E+01,+1.55299373E+01,+1.55299858E+01,+1.45640385E-05
15.540,15.5461,+1.55399578E+01,+1.55399320E+01,+1.55399806E+01,+1.53525645E-05
15.550,15.5560,+1.55498450E+01,+1.55498334E+01,+1.55498633E+01,+8.25734103E-06
15.560,15.5660,+1.55597800E+01,+1.55597534E+01,+1.55598057E+01,+1.64905705E-05
15.570,15.5759,+1.55698061E+01,+1.55697295E+01,+1.55698677E+01,+5.01719597E-05
15.580,15.5861,+1.55797896E+01,+1.55797616E+01,+1.55798064E+01,+1.74583622E-05
15.590,15.5966,+1.55903076E+01,+1.55902755E+01,+1.55903278E+01,+1.54172227E-05
15.600,15.6064,+1.56002553E+01,+1.56002105E+01,+1.56002964E+01,+2.60918609E-05
15.610,15.6163,+1.56101780E+01,+1.56101567E+01,+1.56102052E+01,+1.38785419E-05
15.620,15.6263,+1.56200816E+01,+1.56200581E+01,+1.56201029E+01,+1.14614633E-05
15.630,15.6362,+1.56300887E+01,+1.56300678E+01,+1.56301163E+01,+1.39927537E-05
15.640,15.6463,+1.56400621E+01,+1.56400214E+01,+1.56401111E+01,+2.76714523E-05
15.650,15.6563,+1.56501252E+01,+1.56500983E+01,+1.56501432E+01,+1.51099832E-05
15.660,15.6663,+1.56600158E+01,+1.56599922E+01,+1.56600371E+01,+1.22791355E-05
15.670,15.6768,+1.56705196E+01,+1.56704725E+01,+1.56705510E+01,+2.46748832E-05
15.680,15.6867,+1.56805494E+01,+1.56805084E+01,+1.56805793E+01,+2.30853952E-05
15.690,15.6967,+1.56905300E+01,+1.56905031E+01,+1.56905703E+01,+1.80514514E-05
15.700,15.7068,+1.57004620E+01,+1.57004269E+01,+1.57004866E+01,+2.04700088E-05
15.710,15.7167,+1.57103645E+01,+1.57103432E+01,+1.57103843E+01,+1.28381265E-05
15.720,15.7265,+1.57202334E+01,+1.57202147E+01,+1.57202558E+01,+1.25050488E-05
15.730,15.7373,+1.57310842E+01,+1.57310685E+01,+1.57311021E+01,+1.15479288E-05
15.740,15.7472,+1.57408649E+01,+1.57408391E+01,+1.57408952E+01,+1.76357242E-05
15.750,15.7570,+1.57506355E+01,+1.57506172E+01,+1.57506658E+01,+1.62343621E-05
15.760,15.7671,+1.57609608E+01,+1.57609369E+01,+1.57609780E+01,+1.35877675E-05
15.770,15.7771,+1.57708249E+01,+1.57708047E+01,+1.57708458E+01,+1.27448056E-05
15.780,15.7870,+1.57806022E+01,+1.57805865E+01,+1.57806239E+01,+1.19042280E-05
15.790,15.7967,+1.57904248E+01,+1.57903945E+01,+1.57904468E+01,+1.64015694E-05
15.800,15.8065,+1.58002208E+01,+1.58001988E+01,+1.58002362E+01,+1.06223437E-05
15.810,15.8164,+1.58100908E+01,+1.58100778E+01,+1.58101151E+01,+1.11152675E-05
15.820,15.8262,+1.58199354E+01,+1.58199231E+01,+1.58199493E+01,+8.52325579E-06
15.830,15.8361,+1.58297603E+01,+1.58297274E+01,+1.58297797E+01,+1.50165856E-05
15.840,15.8464,+1.58400665E+01,+1.58400321E+01,+1.58400919E+01,+1.90294771E-05
15.850,15.8556,+1.58493266E+01,+1.58492986E+01,+1.58493434E+01,+1.68072416E-05
15.860,15.8660,+1.58597008E+01,+1.58596855E+01,+1.58597228E+01,+1.36159763E-05
15.870,15.8758,+1.58695521E+01,+1.58695271E+01,+1.58695757E+01,+1.63694800E-05
15.880,15.8857,+1.58794935E+01,+1.58794733E+01,+1.58795144E+01,+1.27403447E-05
15.890,15.8958,+1.58893915E+01,+1.58893597E+01,+1.58894270E+01,+1.86942060E-05
15.900,15.9055,+1.58991853E+01,+1.58991640E+01,+1.58992125E+01,+1.40778045E-05
15.910,15.9153,+1.59089272E+01,+1.59089010E+01,+1.59089570E+01,+1.60228993E-05
15.920,15.9251,+1.59187964E+01,+1.59187538E+01,+1.59188472E+01,+3.04420475E-05
15.930,15.9355,+1.59291628E+01,+1.59291333E+01,+1.59291856E+01,+1.72347116E-05
15.940,15.9453,+1.59390384E+01,+1.59390197E+01,+1.59390459E+01,+8.52158833E-06
15.950,15.9551,+1.59488486E+01,+1.59488277E+01,+1.59488651E+01,+1.30685138E-05
15.960,15.9650,+1.59587093E+01,+1.59586805E+01,+1.59587478E+01,+1.94847939E-05
15.970,15.9749,+1.59685528E+01,+1.59685296E+01,+1.59685744E+01,+1.37540866E-05
15.980,15.9847,+1.59783387E+01,+1.59783189E+01,+1.59783638E+01,+1.47578982E-05
15.990,15.9945,+1.59882741E+01,+1.59882427E+01,+1.59882950E+01,+1.40959629E-05
16.000,16.0045,+1.59981945E+01,+1.59981665E+01,+1.59982113E+01,+1.32874248E-05
16.010,16.0144,+1.60080892E+01,+1.60080604E+01,+1.60081276E+01,+1.99745828E-05
16.020,16.0244,+1.60180212E+01,+1.60179842E+01,+1.60180514E+01,+2.00739382E-05
16.030,16.0347,+1.60282867E+01,+1.60282479E+01,+1.60283151E+01,+1.92780256E-05
16.040,16.0444,+1.60381205E+01,+1.60381081E+01,+1.60381306E+01,+7.83886062E-06
16.050,16.0543,+1.60479513E+01,+1.60479311E+01,+1.60479759E+01,+1.43922694E-05
16.060,16.0642,+1.60578302E+01,+1.60577951E+01,+1.60578735E+01,+2.72006239E-05
16.070,16.0740,+1.60676438E+01,+1.60676218E+01,+1.60676666E+01,+1.39184184E-05
16.080,16.0844,+1.60780375E+01,+1.60779975E+01,+1.60780610E+01,+2.03914102E-05
16.090,16.0942,+1.60879385E+01,+1.60879175E+01,+1.60879698E+01,+1.55941061E-05
16.100,16.1043,+1.60977674E+01,+1.60977367E+01,+1.60977890E+01,+1.71810324E-05
16.110,16.1144,+1.61081005E+01,+1.61080751E+01,+1.61081349E+01,+1.64335962E-05
16.120,16.1244,+1.61179634E+01,+1.61179354E+01,+1.61179802E+01,+1.49653958E-05
16.130,16.1347,+1.61282614E+01,+1.61282439E+01,+1.61282812E+01,+1.14639428E-05
16.140,16.1445,+1.61381270E+01,+1.61381079E+01,+1.61381490E+01,+1.20960721E-05
16.150,16.1544,+1.61480425E+01,+1.61480317E+01,+1.61480578E+01,+7.90385459E-06
16.160,16.1648,+1.61583577E+01,+1.61583252E+01,+1.61583775E+01,+1.44710454E-05
16.170,16.1745,+1.61682262E+01,+1.61682079E+01,+1.61682453E+01,+1.03540663E-05
16.180,16.1846,+1.61781037E+01,+1.61780757E+01,+1.61781317E+01,+1.80096793E-05
16.190,16.1949,+1.61884843E+01,+1.61884701E+01,+1.61884962E+01,+8.15517014E-06
16.200,16.2047,+1.61983830E+01,+1.61983602E+01,+1.61984163E+01,+1.71528871E-05
16.210,16.2146,+1.62082243E+01,+1.62081907E+01,+1.62082579E+01,+1.94058664E-05
16.220,16.2250,+1.62186041E+01,+1.62185813E+01,+1.62186261E+01,+1.61492293E-05
16.230,16.2348,+1.62284972E+01,+1.62284715E+01,+1.62285088E+01,+1.10086407E-05
16.240,16.2446,+1.62382388E+01,+1.62382048E+01,+1.62382683E+01,+1.81777555E-05
16.250,16.2549,+1.62485454E+01,+1.62485357E+01,+1.62485506E+01,+4.78621957E-06
16.260,16.2654,+1.62590414E+01,+1.62590272E+01,+1.62590533E+01,+7.79887544E-06
16.270,16.2753,+1.62690070E+01,+1.62689958E+01,+1.62690182E+01,+7.27469745E-06
16.280,16.2855,+1.62791638E+01,+1.62791474E+01,+1.62791885E+01,+1.18323852E-05
16.290,16.2952,+1.62889053E+01,+1.62888807E+01,+1.62889442E+01,+1.63816294E-05
16.300,16.3054,+1.62991634E+01,+1.62991443E+01,+1.62991892E+01,+1.33066619E-05
16.310,16.3153,+1.63089677E+01,+1.63089337E+01,+1.63090084E+01,+2.71598425E-05
16.320,16.3251,+1.63187603E+01,+1.63187379E+01,+1.63187827E+01,+1.69512089E-05
16.330,16.3353,+1.63290524E+01,+1.63290165E+01,+1.63290838E+01,+2.34597097E-05
16.340,16.3451,+1.63388059E+01,+1.63387573E+01,+1.63388507E+01,+3.08897010E-05
16.350,16.3549,+1.63486153E+01,+1.63485728E+01,+1.63486549E+01,+2.45594283E-05
16.360,16.3653,+1.63588880E+01,+1.63588514E+01,+1.63589298E+01,+2.28260110E-05
16.370,16.3751,+1.63686990E+01,+1.63686706E+01,+1.63687341E+01,+1.80065227E-05
16.380,16.3849,+1.63784472E+01,+1.63784039E+01,+1.63784599E+01,+1.63833642E-05
16.390,16.3951,+1.63887561E+01,+1.63887310E+01,+1.63887759E+01,+1.46603195E-05
16.400,16.4048,+1.63985088E+01,+1.63984606E+01,+1.63985465E+01,+2.50225950E-05
16.410,16.4148,+1.64083003E+01,+1.64082686E+01,+1.64083246E+01,+1.68097780E-05
16.420,16.4249,+1.64184841E+01,+1.64184613E+01,+1.64185099E+01,+1.48892355E-05
16.430,16.4346,+1.64282428E+01,+1.64282207E+01,+1.64282656E+01,+1.48911442E-05
16.440,16.4445,+1.64380960E+01,+1.64380698E+01,+1.64381296E+01,+2.02557596E-05
16.450,16.4549,+1.64483589E+01,+1.64483298E+01,+1.64483858E+01,+1.57374323E-05
16.460,16.4647,+1.64581583E+01,+1.64581340E+01,+1.64581863E+01,+1.75379514E-05
16.470,16.4748,+1.64684268E+01,+1.64683977E+01,+1.64684537E+01,+1.81292208E-05
16.480,16.4846,+1.64781993E+01,+1.64781571E+01,+1.64782505E+01,+3.01625417E-05
16.490,16.4943,+1.64879110E+01,+1.64878792E+01,+1.64879427E+01,+2.10146739E-05
16.500,16.5046,+1.64981941E+01,+1.64981541E+01,+1.64982288E+01,+2.55575376E-05
16.510,16.5145,+1.65080177E+01,+1.65079733E+01,+1.65080405E+01,+1.90794459E-05
16.520,16.5241,+1.65178493E+01,+1.65178224E+01,+1.65178747E+01,+1.69377901E-05
16.530,16.5345,+1.65281268E+01,+1.65280898E+01,+1.65281458E+01,+1.96503777E-05
16.540,16.5442,+1.65378989E+01,+1.65378754E+01,+1.65379351E+01,+1.94833352E-05
16.550,16.5540,+1.65476113E+01,+1.65475526E+01,+1.65476497E+01,+3.20449116E-05
16.560,16.5643,+1.65579418E+01,+1.65579134E+01,+1.65579582E+01,+1.30608997E-05
16.570,16.5741,+1.65677192E+01,+1.65677065E+01,+1.65677364E+01,+9.17524405E-06
16.580,16.5838,+1.65774984E+01,+1.65774809E+01,+1.65775219E+01,+1.18155591E-05
16.590,16.5940,+1.65877860E+01,+1.65877483E+01,+1.65878117E+01,+1.79480265E-05
16.600,16.6039,+1.65974872E+01,+1.65974704E+01,+1.65975040E+01,+9.63753840E-06
16.610,16.6137,+1.66073254E+01,+1.66073008E+01,+1.66073568E+01,+1.94205068E-05
16.620,16.6240,+1.66175230E+01,+1.66174673E+01,+1.66175420E+01,+2.26836202E-05
16.630,16.6336,+1.66273638E+01,+1.66273351E+01,+1.66273836E+01,+1.73604092E-05
16.640,16.6436,+1.66372155E+01,+1.66371879E+01,+1.66372476E+01,+1.83860766E-05
16.650,16.6537,+1.66474874E+01,+1.66474665E+01,+1.66475113E+01,+1.36919537E-05
16.660,16.6636,+1.66572846E+01,+1.66572633E+01,+1.66573081E+01,+1.54033902E-05
16.670,16.6738,+1.66675299E+01,+1.66674859E+01,+1.66675531E+01,+1.75071332E-05
16.680,16.6836,+1.66773211E+01,+1.66772789E+01,+1.66773686E+01,+2.43817242E-05
16.690,16.6934,+1.66870634E+01,+1.66870309E+01,+1.66870869E+01,+1.61122281E-05
16.700,16.7036,+1.66973726E+01,+1.66973469E+01,+1.66974066E+01,+1.96547163E-05
16.710,16.7136,+1.67071817E+01,+1.67071511E+01,+1.67072221E+01,+1.89569010E-05
16.720,16.7233,+1.67169565E+01,+1.67169330E+01,+1.67169778E+01,+1.36794932E-05
16.730,16.7336,+1.67272377E+01,+1.67271817E+01,+1.67272751E+01,+3.09806573E-05
16.740,16.7433,+1.67370379E+01,+1.67370084E+01,+1.67370607E+01,+1.72355362E-05
16.750,16.7532,+1.67468227E+01,+1.67468014E+01,+1.67468350E+01,+1.01712842E-05
16.760,16.7634,+1.67571435E+01,+1.67571099E+01,+1.67571734E+01,+2.01121299E-05
16.770,16.7732,+1.67668735E+01,+1.67668395E+01,+1.67668918E+01,+1.74778870E-05
16.780,16.7829,+1.67765534E+01,+1.67765242E+01,+1.67765690E+01,+1.45454874E-05
16.790,16.7943,+1.67878434E+01,+1.67878075E+01,+1.67878897E+01,+2.33954115E-05
16.800,16.8042,+1.67977257E+01,+1.67977014E+01,+1.67977500E+01,+1.21943587E-05
16.810,16.8138,+1.68074937E+01,+1.68074833E+01,+1.68075094E+01,+9.27077393E-06
16.820,16.8237,+1.68173608E+01,+1.68173212E+01,+1.68174071E+01,+2.43303794E-05
16.830,16.8342,+1.68277772E+01,+1.68277529E+01,+1.68278015E+01,+1.34954183E-05
16.840,16.8440,+1.68375676E+01,+1.68375310E+01,+1.68375833E+01,+1.63521082E-05
16.850,16.8539,+1.68474944E+01,+1.68474660E+01,+1.68475220E+01,+1.60379696E-05
16.860,16.8637,+1.68572860E+01,+1.68572441E+01,+1.68573188E+01,+2.41345088E-05
16.870,16.8740,+1.68676990E+01,+1.68676833E+01,+1.68677095E+01,+8.48649584E-06
16.880,16.8840,+1.68776041E+01,+1.68775772E+01,+1.68776258E+01,+1.30238536E-05
16.890,16.8939,+1.68874947E+01,+1.68874749E+01,+1.68875197E+01,+1.35689290E-05
16.900,16.9037,+1.68973509E+01,+1.68972829E+01,+1.68973875E+01,+3.45081553E-05
16.910,16.9134,+1.69071835E+01,+1.69071618E+01,+1.69071992E+01,+1.02658511E-05
16.920,16.9238,+1.69175402E+01,+1.69175263E+01,+1.69175600E+01,+1.06996563E-05
16.930,16.9337,+1.69274397E+01,+1.69274128E+01,+1.69274688E+01,+1.96083881E-05
16.940,16.9439,+1.69373679E+01,+1.69373328E+01,+1.69373963E+01,+2.21703641E-05
16.950,16.9538,+1.69473205E+01,+1.69472940E+01,+1.69473462E+01,+1.84123369E-05
16.960,16.9641,+1.69577227E+01,+1.69577070E+01,+1.69577444E+01,+1.25866043E-05
16.970,16.9738,+1.69675199E+01,+1.69674851E+01,+1.69675524E+01,+2.52239645E-05
16.980,16.9839,+1.69773772E+01,+1.69773342E+01,+1.69774127E+01,+2.74067316E-05
16.990,16.9942,+1.69877861E+01,+1.69877622E+01,+1.69878182E+01,+1.91329981E-05
17.000,17.0039,+1.69976419E+01,+1.69976076E+01,+1.69976785E+01,+2.29526645E-05
17.010,17.0139,+1.70075672E+01,+1.70075388E+01,+1.70075874E+01,+1.89088631E-05
17.020,17.0239,+1.70174970E+01,+1.70174663E+01,+1.70175410E+01,+2.48756398E-05
17.030,17.0337,+1.70273599E+01,+1.70273378E+01,+1.70273789E+01,+1.47992464E-05
17.040,17.0440,+1.70377072E+01,+1.70376799E+01,+1.70377360E+01,+1.41713725E-05
17.050,17.0540,+1.70476803E+01,+1.70476560E+01,+1.70477046E+01,+1.50543918E-05
17.060,17.0639,+1.70576310E+01,+1.70576059E+01,+1.70576620E+01,+1.79954705E-05
17.070,17.0738,+1.70675368E+01,+1.70674924E+01,+1.70675857E+01,+3.14450516E-05
17.080,17.0845,+1.70780111E+01,+1.70779801E+01,+1.70780287E+01,+1.39836104E-05
17.090,17.0942,+1.70878165E+01,+1.70877919E+01,+1.70878442E+01,+1.62963939E-05
17.100,17.1041,+1.70976962E+01,+1.70976820E+01,+1.70977231E+01,+1.22455273E-05
17.110,17.1139,+1.71076066E+01,+1.71075871E+01,+1.71076245E+01,+1.07948603E-05
17.120,17.1245,+1.71180715E+01,+1.71180450E+01,+1.71181010E+01,+1.78718541E-05
17.130,17.1344,+1.71278642E+01,+1.71278269E+01,+1.71278978E+01,+2.02515497E-05
17.140,17.1442,+1.71378168E+01,+1.71377955E+01,+1.71378478E+01,+1.51334773E-05
17.150,17.1543,+1.71476991E+01,+1.71476446E+01,+1.71477566E+01,+3.46052063E-05
17.160,17.1646,+1.71580998E+01,+1.71580688E+01,+1.71581286E+01,+1.55849905E-05
17.170,17.1743,+1.71679160E+01,+1.71678955E+01,+1.71679441E+01,+1.83938041E-05
17.180,17.1842,+1.71777875E+01,+1.71777633E+01,+1.71778155E+01,+1.48663113E-05
17.190,17.1941,+1.71876725E+01,+1.71876422E+01,+1.71877057E+01,+1.95808289E-05
17.200,17.2040,+1.71975832E+01,+1.71975473E+01,+1.71976108E+01,+2.13407936E-05
17.210,17.2145,+1.72080328E+01,+1.72079977E+01,+1.72080724E+01,+2.19163612E-05
17.220,17.2244,+1.72178737E+01,+1.72178431E+01,+1.72178879E+01,+1.72619003E-05
17.230,17.2342,+1.72278031E+01,+1.72277519E+01,+1.72278304E+01,+2.26610557E-05
17.240,17.2442,+1.72376776E+01,+1.72376533E+01,+1.72376944E+01,+1.48701345E-05
17.250,17.2546,+1.72480940E+01,+1.72480664E+01,+1.72481075E+01,+1.20725526E-05
17.260,17.2644,+1.72579965E+01,+1.72579789E+01,+1.72580126E+01,+1.09620704E-05
17.270,17.2745,+1.72679375E+01,+1.72678990E+01,+1.72679700E+01,+2.39750006E-05
17.280,17.2841,+1.72778407E+01,+1.72778190E+01,+1.72778639E+01,+1.33471823E-05
17.290,17.2946,+1.72882650E+01,+1.72882433E+01,+1.72882956E+01,+1.79765079E-05
17.300,17.3044,+1.72980289E+01,+1.72980065E+01,+1.72980513E+01,+1.52158879E-05
17.310,17.3143,+1.73078974E+01,+1.73078742E+01,+1.73079377E+01,+2.09808350E-05
17.320,17.3252,+1.73188072E+01,+1.73187878E+01,+1.73188214E+01,+1.09231102E-05
17.330,17.3353,+1.73289241E+01,+1.73289021E+01,+1.73289469E+01,+1.34109126E-05
17.340,17.3451,+1.73387317E+01,+1.73387026E+01,+1.73387623E+01,+1.98933125E-05
17.350,17.3548,+1.73484766E+01,+1.73484359E+01,+1.73485218E+01,+2.82694469E-05
17.360,17.3652,+1.73588265E+01,+1.73588116E+01,+1.73588415E+01,+8.35486196E-06
17.370,17.3753,+1.73687865E+01,+1.73687653E+01,+1.73688063E+01,+1.29406612E-05
17.380,17.3850,+1.73787484E+01,+1.73787152E+01,+1.73787712E+01,+1.62352374E-05
17.390,17.3954,+1.73891301E+01,+1.73891058E+01,+1.73891656E+01,+1.49634965E-05
17.400,17.4053,+1.73989904E+01,+1.73989661E+01,+1.73990184E+01,+1.59526796E-05
17.410,17.4152,+1.74088492E+01,+1.74088189E+01,+1.74088974E+01,+2.00072826E-05
17.420,17.4252,+1.74186871E+01,+1.74186494E+01,+1.74187016E+01,+1.75541498E-05
17.430,17.4356,+1.74291483E+01,+1.74291147E+01,+1.74291857E+01,+2.25327632E-05
17.440,17.4454,+1.74389679E+01,+1.74389376E+01,+1.74390086E+01,+2.26221418E-05
17.450,17.4553,+1.74488521E+01,+1.74488278E+01,+1.74488876E+01,+1.60415136E-05
17.460,17.4652,+1.74586993E+01,+1.74586657E+01,+1.74587217E+01,+2.01121299E-05
17.470,17.4755,+1.74691090E+01,+1.74690713E+01,+1.74691236E+01,+1.67369163E-05
17.480,17.4853,+1.74789207E+01,+1.74788905E+01,+1.74789502E+01,+2.30502806E-05
17.490,17.4953,+1.74887706E+01,+1.74887545E+01,+1.74887956E+01,+1.49406863E-05
17.500,17.5057,+1.74992176E+01,+1.74991975E+01,+1.74992497E+01,+1.58633482E-05
17.510,17.5154,+1.75090854E+01,+1.75090615E+01,+1.75091212E+01,+1.86103990E-05
17.520,17.5254,+1.75189737E+01,+1.75189591E+01,+1.75189927E+01,+1.06223437E-05
17.530,17.5358,+1.75293643E+01,+1.75293460E+01,+1.75293871E+01,+1.20984215E-05
17.540,17.5456,+1.75392272E+01,+1.75392026E+01,+1.75392586E+01,+1.95648558E-05
17.550,17.5555,+1.75490987E+01,+1.75490554E+01,+1.75491264E+01,+2.35733168E-05
17.560,17.5654,+1.75589060E+01,+1.75588783E+01,+1.75589306E+01,+1.58633482E-05
17.570,17.5756,+1.75693650E+01,+1.75693474E+01,+1.75694035E+01,+1.68755897E-05
17.580,17.5856,+1.75792697E+01,+1.75792264E+01,+1.75793011E+01,+2.19862783E-05
17.590,17.5956,+1.75891472E+01,+1.75891091E+01,+1.75891838E+01,+2.40779158E-05
