Test Setup Parameters
DMM Model: SDM3055
PSU Model: DP832
PSU Channel: 2
voltMin: 0.000
voltMax: 32.000
voltStep: 0.001
currentLimit: 1.000
overCurrentLimit: OFF
dmmMeasureMode: average
dmmMeasureCount: 10
cmdDelay: 0.01
measDelay: 1
startTime: 2018-03-24 01:06:07.348788
endTime: 2018-03-24 06:54:58.846738
elapsedTime: 5:48:51.497950
DP832 Initial System Temp: 28.32C
DP832 Ending System Temp: 27.48C
Run Notes:
START DATA CAPTURE
SetVoltage,PsuMeasureVoltage,DmmAverageVoltage,DmmMinimumVoltage,DmmMaximumVoltage,DmmStandardDeviation
20.170,20.1699,+2.01674871E+01,+2.01674400E+01,+2.01675297E+01,+2.38096496E-05
20.171,20.1708,+2.01685504E+01,+2.01685194E+01,+2.01685717E+01,+1.67860903E-05
20.172,20.1718,+2.01695365E+01,+2.01694905E+01,+2.01695914E+01,+3.23468207E-05
20.173,20.1729,+2.01705524E+01,+2.01705102E+01,+2.01705998E+01,+2.62542053E-05
20.174,20.1741,+2.01716654E+01,+2.01715858E+01,+2.01717165E+01,+4.18925258E-05
20.175,20.1751,+2.01726749E+01,+2.01726167E+01,+2.01727474E+01,+4.14629034E-05
20.176,20.1760,+2.01737282E+01,+2.01736886E+01,+2.01737745E+01,+2.60509804E-05
20.177,20.1772,+2.01747807E+01,+2.01747605E+01,+2.01748091E+01,+1.36919537E-05
20.178,20.1780,+2.01757552E+01,+2.01757092E+01,+2.01757839E+01,+1.99104496E-05
20.179,20.1792,+2.01767643E+01,+2.01767214E+01,+2.01768073E+01,+2.91378329E-05
20.180,20.1802,+2.01778449E+01,+2.01778083E+01,+2.01779315E+01,+3.78597894E-05
20.181,20.1811,+2.01789108E+01,+2.01788877E+01,+2.01789250E+01,+1.35500643E-05
20.182,20.1818,+2.01794046E+01,+2.01793657E+01,+2.01794516E+01,+2.30958577E-05
20.183,20.1828,+2.01804239E+01,+2.01803592E+01,+2.01804489E+01,+2.62531227E-05
20.184,20.1839,+2.01815193E+01,+2.01814835E+01,+2.01815656E+01,+2.58351587E-05
20.185,20.1849,+2.01825382E+01,+2.01825031E+01,+2.01825927E+01,+2.44480786E-05
20.186,20.1860,+2.01835433E+01,+2.01835078E+01,+2.01835788E+01,+2.08762662E-05
20.187,20.1870,+2.01845924E+01,+2.01845499E+01,+2.01846134E+01,+1.81652428E-05
20.188,20.1881,+2.01856263E+01,+2.01855919E+01,+2.01856928E+01,+2.72319526E-05
20.189,20.1892,+2.01866429E+01,+2.01866078E+01,+2.01867124E+01,+3.00293856E-05
20.190,20.1902,+2.01876869E+01,+2.01876349E+01,+2.01877395E+01,+2.78745887E-05
20.191,20.1912,+2.01887506E+01,+2.01887031E+01,+2.01887965E+01,+2.76996835E-05
20.192,20.1922,+2.01897273E+01,+2.01896966E+01,+2.01897415E+01,+1.33450527E-05
20.193,20.1932,+2.01907839E+01,+2.01907350E+01,+2.01908358E+01,+2.97125418E-05
20.194,20.1940,+2.01918110E+01,+2.01917807E+01,+2.01918442E+01,+2.51381839E-05
20.195,20.1952,+2.01928120E+01,+2.01927780E+01,+2.01928415E+01,+2.01417844E-05
20.196,20.1957,+2.01934174E+01,+2.01933681E+01,+2.01934615E+01,+3.54234170E-05
20.197,20.1967,+2.01943347E+01,+2.01943093E+01,+2.01943616E+01,+1.57356262E-05
20.198,20.1977,+2.01953824E+01,+2.01953439E+01,+2.01954036E+01,+1.72800023E-05
20.199,20.1987,+2.01964319E+01,+2.01964121E+01,+2.01964718E+01,+1.84539677E-05
20.200,20.1998,+2.01974967E+01,+2.01974541E+01,+2.01975214E+01,+1.78511682E-05
20.201,20.2010,+2.01985332E+01,+2.01985111E+01,+2.01985634E+01,+1.74697543E-05
20.202,20.2020,+2.01995629E+01,+2.01995196E+01,+2.01995980E+01,+2.34512276E-05
20.203,20.2030,+2.02006001E+01,+2.02005579E+01,+2.02006550E+01,+2.47760384E-05
20.204,20.2040,+2.02016313E+01,+2.02015925E+01,+2.02016672E+01,+2.57271213E-05
20.205,20.2050,+2.02026618E+01,+2.02026233E+01,+2.02026868E+01,+1.95517772E-05
20.206,20.2061,+2.02037670E+01,+2.02037027E+01,+2.02038185E+01,+3.65504313E-05
20.207,20.2072,+2.02047780E+01,+2.02047336E+01,+2.02048120E+01,+2.38835447E-05
20.208,20.2081,+2.02058552E+01,+2.02057682E+01,+2.02059064E+01,+4.06075207E-05
20.209,20.2093,+2.02069025E+01,+2.02068662E+01,+2.02069297E+01,+2.51664335E-05
20.210,20.2097,+2.02073663E+01,+2.02073144E+01,+2.02074041E+01,+2.90489338E-05
20.211,20.2109,+2.02083729E+01,+2.02083378E+01,+2.02084050E+01,+1.84662847E-05
20.212,20.2118,+2.02094034E+01,+2.02093649E+01,+2.02094284E+01,+1.67097239E-05
20.213,20.2129,+2.02104152E+01,+2.02103734E+01,+2.02104779E+01,+3.12864775E-05
20.214,20.2137,+2.02114393E+01,+2.02114005E+01,+2.02114640E+01,+1.66364241E-05
20.215,20.2148,+2.02124795E+01,+2.02124463E+01,+2.02125060E+01,+1.70731676E-05
20.216,20.2159,+2.02135133E+01,+2.02134696E+01,+2.02135443E+01,+1.88229921E-05
20.217,20.2170,+2.02145662E+01,+2.02145192E+01,+2.02146013E+01,+2.52318507E-05
20.218,20.2181,+2.02155967E+01,+2.02155612E+01,+2.02156135E+01,+1.86165068E-05
20.219,20.2189,+2.02166279E+01,+2.02165883E+01,+2.02166742E+01,+2.86994972E-05
20.220,20.2202,+2.02176274E+01,+2.02175632E+01,+2.02176789E+01,+3.94126897E-05
20.221,20.2209,+2.02186650E+01,+2.02186089E+01,+2.02187210E+01,+3.33658262E-05
20.222,20.2220,+2.02196319E+01,+2.02196024E+01,+2.02196622E+01,+1.59704859E-05
20.223,20.2230,+2.02206860E+01,+2.02206408E+01,+2.02207416E+01,+3.41305169E-05
20.224,20.2239,+2.02216899E+01,+2.02216417E+01,+2.02217314E+01,+2.37654415E-05
20.225,20.2245,+2.02222053E+01,+2.02221833E+01,+2.02222393E+01,+1.68283663E-05
20.226,20.2256,+2.02232201E+01,+2.02231768E+01,+2.02232627E+01,+2.68408921E-05
20.227,20.2266,+2.02243485E+01,+2.02242973E+01,+2.02243832E+01,+2.85943305E-05
20.228,20.2277,+2.02254051E+01,+2.02253207E+01,+2.02254589E+01,+4.07165606E-05
20.229,20.2288,+2.02264195E+01,+2.02263889E+01,+2.02264486E+01,+2.07793794E-05
20.230,20.2299,+2.02274066E+01,+2.02273861E+01,+2.02274459E+01,+2.11494885E-05
20.231,20.2308,+2.02283721E+01,+2.02283422E+01,+2.02284057E+01,+2.13900135E-05
20.232,20.2318,+2.02294568E+01,+2.02294142E+01,+2.02294889E+01,+2.08749048E-05
20.233,20.2330,+2.02304200E+01,+2.02303815E+01,+2.02304488E+01,+2.01149560E-05
20.234,20.2339,+2.02314643E+01,+2.02314385E+01,+2.02314833E+01,+1.64888469E-05
20.235,20.2350,+2.02325078E+01,+2.02324768E+01,+2.02325441E+01,+2.07998861E-05
20.236,20.2360,+2.02335301E+01,+2.02335040E+01,+2.02335712E+01,+2.03160051E-05
20.237,20.2370,+2.02345120E+01,+2.02344564E+01,+2.02345647E+01,+2.82714576E-05
20.238,20.2381,+2.02356217E+01,+2.02356030E+01,+2.02356441E+01,+1.13292736E-05
20.239,20.2385,+2.02361222E+01,+2.02360811E+01,+2.02361558E+01,+2.25907108E-05
20.240,20.2393,+2.02370899E+01,+2.02370708E+01,+2.02371231E+01,+1.44985159E-05
20.241,20.2405,+2.02380946E+01,+2.02380643E+01,+2.02381353E+01,+2.16777430E-05
20.242,20.2415,+2.02391583E+01,+2.02391101E+01,+2.02391886E+01,+2.57381663E-05
20.243,20.2427,+2.02401548E+01,+2.02401298E+01,+2.02401783E+01,+1.82246014E-05
20.244,20.2436,+2.02413055E+01,+2.02412764E+01,+2.02413474E+01,+2.48184465E-05
20.245,20.2448,+2.02423588E+01,+2.02423483E+01,+2.02423745E+01,+7.61821046E-06
20.246,20.2459,+2.02433097E+01,+2.02432933E+01,+2.02433269E+01,+1.12360684E-05
20.247,20.2467,+2.02443779E+01,+2.02443017E+01,+2.02444138E+01,+3.15668360E-05
20.248,20.2477,+2.02453251E+01,+2.02453064E+01,+2.02453438E+01,+1.48452664E-05
20.249,20.2487,+2.02463537E+01,+2.02463111E+01,+2.02464120E+01,+3.55571557E-05
20.250,20.2498,+2.02473801E+01,+2.02473382E+01,+2.02474241E+01,+2.43046664E-05
20.251,20.2508,+2.02484113E+01,+2.02483840E+01,+2.02484288E+01,+1.28281603E-05
20.252,20.2517,+2.02494231E+01,+2.02493925E+01,+2.02494485E+01,+1.75832692E-05
20.253,20.2525,+2.02500207E+01,+2.02499826E+01,+2.02500461E+01,+2.49884965E-05
20.254,20.2540,+2.02515244E+01,+2.02514803E+01,+2.02515587E+01,+2.56529971E-05
20.255,20.2545,+2.02520349E+01,+2.02519808E+01,+2.02520779E+01,+2.73069949E-05
20.256,20.2554,+2.02530367E+01,+2.02529706E+01,+2.02530938E+01,+3.75007491E-05
20.257,20.2565,+2.02540346E+01,+2.02539865E+01,+2.02540948E+01,+3.24512123E-05
20.258,20.2574,+2.02550741E+01,+2.02550397E+01,+2.02551144E+01,+2.39013882E-05
20.259,20.2583,+2.02561135E+01,+2.02560407E+01,+2.02561453E+01,+3.04457818E-05
20.260,20.2595,+2.02570831E+01,+2.02570155E+01,+2.02571425E+01,+3.44529284E-05
20.261,20.2606,+2.02581902E+01,+2.02581509E+01,+2.02582256E+01,+2.44457535E-05
20.262,20.2615,+2.02592076E+01,+2.02591706E+01,+2.02592490E+01,+2.19306217E-05
20.263,20.2627,+2.02602511E+01,+2.02602126E+01,+2.02602873E+01,+2.74512878E-05
20.264,20.2638,+2.02613092E+01,+2.02612696E+01,+2.02613593E+01,+2.78072118E-05
20.265,20.2650,+2.02623259E+01,+2.02623042E+01,+2.02623565E+01,+1.48280256E-05
20.266,20.2658,+2.02633765E+01,+2.02633388E+01,+2.02634359E+01,+3.07282611E-05
20.267,20.2669,+2.02644014E+01,+2.02643398E+01,+2.02644406E+01,+2.73600253E-05
20.268,20.2678,+2.02654233E+01,+2.02654080E+01,+2.02654378E+01,+9.66992368E-06
20.269,20.2683,+2.02659118E+01,+2.02658711E+01,+2.02659346E+01,+2.12861197E-05
20.270,20.2695,+2.02670028E+01,+2.02669617E+01,+2.02670327E+01,+2.26623099E-05
20.271,20.2704,+2.02680407E+01,+2.02680075E+01,+2.02680747E+01,+1.92233989E-05
20.272,20.2715,+2.02691310E+01,+2.02690757E+01,+2.02691877E+01,+3.35645605E-05
20.273,20.2725,+2.02700976E+01,+2.02700468E+01,+2.02701439E+01,+2.96531760E-05
20.274,20.2735,+2.02711800E+01,+2.02711411E+01,+2.02712084E+01,+2.04665374E-05
20.275,20.2745,+2.02722067E+01,+2.02721346E+01,+2.02722429E+01,+3.30310851E-05
20.276,20.2756,+2.02731916E+01,+2.02731468E+01,+2.02732327E+01,+2.94550692E-05
20.277,20.2767,+2.02743005E+01,+2.02742635E+01,+2.02743270E+01,+2.12259496E-05
20.278,20.2777,+2.02752843E+01,+2.02752421E+01,+2.02753280E+01,+2.86925641E-05
20.279,20.2787,+2.02763745E+01,+2.02763551E+01,+2.02764111E+01,+1.56559517E-05
20.280,20.2798,+2.02774469E+01,+2.02774196E+01,+2.02774943E+01,+2.25352858E-05
20.281,20.2807,+2.02785714E+01,+2.02784579E+01,+2.02786484E+01,+7.28695487E-05
20.282,20.2818,+2.02796467E+01,+2.02796195E+01,+2.02796792E+01,+2.05289334E-05
20.283,20.2828,+2.02806365E+01,+2.02806055E+01,+2.02806727E+01,+2.32063472E-05
20.284,20.2832,+2.02811437E+01,+2.02811060E+01,+2.02811807E+01,+2.40590219E-05
20.285,20.2846,+2.02821727E+01,+2.02821331E+01,+2.02822265E+01,+3.12592126E-05
20.286,20.2855,+2.02831912E+01,+2.02831565E+01,+2.02832162E+01,+2.00470190E-05
20.287,20.2866,+2.02842217E+01,+2.02841873E+01,+2.02842471E+01,+1.98203145E-05
20.288,20.2874,+2.02852873E+01,+2.02852331E+01,+2.02853526E+01,+4.50743550E-05
20.289,20.2886,+2.02862229E+01,+2.02861258E+01,+2.02863088E+01,+6.36046077E-05
20.290,20.2897,+2.02872026E+01,+2.02871678E+01,+2.02872425E+01,+2.53890600E-05
20.291,20.2907,+2.02882218E+01,+2.02881725E+01,+2.02882472E+01,+2.13767220E-05
20.292,20.2915,+2.02892762E+01,+2.02892221E+01,+2.02893117E+01,+2.47301101E-05
20.293,20.2926,+2.02902764E+01,+2.02902529E+01,+2.02903089E+01,+1.91211106E-05
20.294,20.2936,+2.02913469E+01,+2.02913211E+01,+2.02913622E+01,+1.24389624E-05
20.295,20.2948,+2.02924035E+01,+2.02923632E+01,+2.02924453E+01,+2.23338532E-05
20.296,20.2957,+2.02933324E+01,+2.02933044E+01,+2.02933716E+01,+1.99930718E-05
20.297,20.2967,+2.02943554E+01,+2.02943128E+01,+2.02943912E+01,+2.13407936E-05
20.298,20.2973,+2.02947998E+01,+2.02947647E+01,+2.02948432E+01,+2.02627741E-05
20.299,20.2984,+2.02958684E+01,+2.02958404E+01,+2.02958890E+01,+1.39020727E-05
20.300,20.2993,+2.02969239E+01,+2.02968974E+01,+2.02969534E+01,+1.80175682E-05
20.301,20.3004,+2.02979413E+01,+2.02979058E+01,+2.02979693E+01,+2.11427682E-05
20.302,20.3015,+2.02989807E+01,+2.02989516E+01,+2.02990375E+01,+2.37893480E-05
20.303,20.3026,+2.03000553E+01,+2.03000310E+01,+2.03001020E+01,+2.25491548E-05
20.304,20.3035,+2.03010888E+01,+2.03010507E+01,+2.03011179E+01,+2.11790325E-05
20.305,20.3046,+2.03020804E+01,+2.03020516E+01,+2.03021039E+01,+1.45689164E-05
20.306,20.3054,+2.03031109E+01,+2.03030825E+01,+2.03031348E+01,+1.74583622E-05
20.307,20.3066,+2.03041891E+01,+2.03041320E+01,+2.03042403E+01,+3.77244196E-05
20.308,20.3076,+2.03052256E+01,+2.03051741E+01,+2.03052824E+01,+3.74180471E-05
20.309,20.3087,+2.03062079E+01,+2.03061676E+01,+2.03062385E+01,+2.54851507E-05
20.310,20.3096,+2.03072668E+01,+2.03072395E+01,+2.03072843E+01,+1.53941617E-05
20.311,20.3108,+2.03082920E+01,+2.03082068E+01,+2.03083674E+01,+4.61338410E-05
20.312,20.3113,+2.03088186E+01,+2.03087708E+01,+2.03088530E+01,+2.36082554E-05
20.313,20.3121,+2.03098323E+01,+2.03097681E+01,+2.03098726E+01,+3.01493468E-05
20.314,20.3131,+2.03108646E+01,+2.03108363E+01,+2.03108997E+01,+1.62107102E-05
20.315,20.3142,+2.03119123E+01,+2.03118671E+01,+2.03119493E+01,+2.60629786E-05
20.316,20.3153,+2.03129730E+01,+2.03129577E+01,+2.03129876E+01,+1.03540663E-05
20.317,20.3163,+2.03140020E+01,+2.03139549E+01,+2.03140408E+01,+2.53453640E-05
20.318,20.3174,+2.03150258E+01,+2.03149858E+01,+2.03150642E+01,+2.65213210E-05
20.319,20.3183,+2.03161141E+01,+2.03160465E+01,+2.03161735E+01,+3.76271050E-05
20.320,20.3195,+2.03170830E+01,+2.03170512E+01,+2.03171072E+01,+1.58687222E-05
20.321,20.3205,+2.03180679E+01,+2.03180186E+01,+2.03180933E+01,+2.32528407E-05
20.322,20.3215,+2.03191275E+01,+2.03191017E+01,+2.03191615E+01,+2.08244674E-05
20.323,20.3224,+2.03201923E+01,+2.03201699E+01,+2.03202035E+01,+9.87927883E-06
20.324,20.3234,+2.03212411E+01,+2.03212008E+01,+2.03212867E+01,+2.66613382E-05
20.325,20.3246,+2.03222544E+01,+2.03222017E+01,+2.03222951E+01,+2.53532124E-05
20.326,20.3253,+2.03228202E+01,+2.03228068E+01,+2.03228329E+01,+8.55985788E-06
20.327,20.3262,+2.03238208E+01,+2.03237966E+01,+2.03238526E+01,+1.63885678E-05
20.328,20.3272,+2.03248095E+01,+2.03247527E+01,+2.03248610E+01,+3.23380330E-05
20.329,20.3282,+2.03258448E+01,+2.03257761E+01,+2.03258844E+01,+3.79130523E-05
20.330,20.3292,+2.03268633E+01,+2.03268256E+01,+2.03269078E+01,+2.60597069E-05
20.331,20.3304,+2.03278340E+01,+2.03277668E+01,+2.03278677E+01,+2.91212460E-05
20.332,20.3314,+2.03288701E+01,+2.03288462E+01,+2.03288948E+01,+1.67182263E-05
20.333,20.3324,+2.03298849E+01,+2.03298696E+01,+2.03299069E+01,+1.17455940E-05
20.334,20.3335,+2.03308937E+01,+2.03308668E+01,+2.03309116E+01,+1.39571629E-05
20.335,20.3344,+2.03319369E+01,+2.03319164E+01,+2.03319612E+01,+1.26361847E-05
20.336,20.3354,+2.03329618E+01,+2.03329211E+01,+2.03329920E+01,+2.28707923E-05
20.337,20.3364,+2.03339500E+01,+2.03339258E+01,+2.03339855E+01,+1.77745808E-05
20.338,20.3376,+2.03349659E+01,+2.03349267E+01,+2.03350201E+01,+2.73548308E-05
20.339,20.3384,+2.03360035E+01,+2.03359688E+01,+2.03360397E+01,+2.07314517E-05
20.340,20.3389,+2.03364835E+01,+2.03364543E+01,+2.03365066E+01,+1.35521617E-05
20.341,20.3400,+2.03375292E+01,+2.03375001E+01,+2.03375785E+01,+2.28297461E-05
20.342,20.3415,+2.03390867E+01,+2.03390314E+01,+2.03391211E+01,+2.61870007E-05
20.343,20.3421,+2.03396623E+01,+2.03396290E+01,+2.03397000E+01,+2.27461821E-05
20.344,20.3432,+2.03406423E+01,+2.03406113E+01,+2.03406599E+01,+1.83767993E-05
20.345,20.3441,+2.03416556E+01,+2.03416123E+01,+2.03416833E+01,+2.01304926E-05
20.346,20.3451,+2.03426846E+01,+2.03426656E+01,+2.03427029E+01,+1.07500079E-05
20.347,20.3460,+2.03436617E+01,+2.03436105E+01,+2.03437076E+01,+3.17392355E-05
20.348,20.3471,+2.03446638E+01,+2.03446301E+01,+2.03446862E+01,+1.75994258E-05
20.349,20.3482,+2.03457301E+01,+2.03457021E+01,+2.03457581E+01,+1.60361974E-05
20.350,20.3493,+2.03468241E+01,+2.03468076E+01,+2.03468450E+01,+1.05901872E-05
20.351,20.3502,+2.03478598E+01,+2.03478086E+01,+2.03479020E+01,+2.56607514E-05
20.352,20.3514,+2.03488462E+01,+2.03488170E+01,+2.03488843E+01,+1.93207332E-05
20.353,20.3524,+2.03498464E+01,+2.03498292E+01,+2.03498815E+01,+1.48643994E-05
20.354,20.3533,+2.03508847E+01,+2.03508601E+01,+2.03509198E+01,+1.73751373E-05
20.355,20.3544,+2.03518536E+01,+2.03518311E+01,+2.03518834E+01,+1.58400395E-05
20.356,20.3554,+2.03528952E+01,+2.03528284E+01,+2.03529330E+01,+3.07735497E-05
20.357,20.3557,+2.03533819E+01,+2.03533401E+01,+2.03534073E+01,+2.12500381E-05
20.358,20.3569,+2.03544210E+01,+2.03543971E+01,+2.03544419E+01,+1.33790854E-05
20.359,20.3581,+2.03554518E+01,+2.03553980E+01,+2.03554802E+01,+2.59941863E-05
20.360,20.3589,+2.03565260E+01,+2.03565073E+01,+2.03565596E+01,+1.45572067E-05
20.361,20.3599,+2.03574978E+01,+2.03574448E+01,+2.03575494E+01,+3.07910926E-05
20.362,20.3610,+2.03585264E+01,+2.03584868E+01,+2.03585653E+01,+1.98461092E-05
20.363,20.3619,+2.03595364E+01,+2.03594990E+01,+2.03595625E+01,+1.86012336E-05
20.364,20.3629,+2.03605668E+01,+2.03605485E+01,+2.03605784E+01,+9.95379722E-06
20.365,20.3641,+2.03616287E+01,+2.03615719E+01,+2.03616802E+01,+3.34007326E-05
20.366,20.3650,+2.03627245E+01,+2.03626999E+01,+2.03627671E+01,+2.01953344E-05
20.367,20.3660,+2.03637935E+01,+2.03637345E+01,+2.03638428E+01,+3.38134371E-05
20.368,20.3670,+2.03647485E+01,+2.03646757E+01,+2.03648661E+01,+5.06155400E-05
20.369,20.3677,+2.03652258E+01,+2.03652023E+01,+2.03652546E+01,+1.47569352E-05
20.370,20.3687,+2.03662974E+01,+2.03662668E+01,+2.03663303E+01,+1.78192968E-05
20.371,20.3697,+2.03672886E+01,+2.03672491E+01,+2.03673424E+01,+2.68916711E-05
20.372,20.3707,+2.03683270E+01,+2.03682874E+01,+2.03683509E+01,+1.98432448E-05
20.373,20.3719,+2.03693361E+01,+2.03692995E+01,+2.03693556E+01,+1.45396243E-05
20.374,20.3728,+2.03704096E+01,+2.03703677E+01,+2.03704723E+01,+3.01484041E-05
20.375,20.3738,+2.03714494E+01,+2.03714210E+01,+2.03714845E+01,+1.83891680E-05
20.376,20.3750,+2.03724623E+01,+2.03724257E+01,+2.03725079E+01,+2.15053030E-05
20.377,20.3759,+2.03735671E+01,+2.03734976E+01,+2.03736508E+01,+5.00588182E-05
20.378,20.3771,+2.03745509E+01,+2.03745210E+01,+2.03745845E+01,+1.99717368E-05
20.379,20.3781,+2.03755758E+01,+2.03755556E+01,+2.03756004E+01,+1.46777572E-05
20.380,20.3792,+2.03766230E+01,+2.03765603E+01,+2.03766724E+01,+3.47870600E-05
20.381,20.3795,+2.03771650E+01,+2.03771243E+01,+2.03772064E+01,+2.48550654E-05
20.382,20.3805,+2.03781256E+01,+2.03780842E+01,+2.03781663E+01,+2.58450578E-05
20.383,20.3816,+2.03791277E+01,+2.03790926E+01,+2.03791636E+01,+2.21087439E-05
20.384,20.3826,+2.03801772E+01,+2.03801533E+01,+2.03802206E+01,+2.14682659E-05
20.385,20.3836,+2.03812114E+01,+2.03811916E+01,+2.03812402E+01,+1.33663333E-05
20.386,20.3846,+2.03821788E+01,+2.03821441E+01,+2.03822150E+01,+2.08012525E-05
20.387,20.3856,+2.03832515E+01,+2.03832235E+01,+2.03832758E+01,+1.50543918E-05
20.388,20.3867,+2.03842756E+01,+2.03842394E+01,+2.03843029E+01,+2.03243973E-05
20.389,20.3878,+2.03852665E+01,+2.03852403E+01,+2.03853038E+01,+2.07957864E-05
20.390,20.3888,+2.03864990E+01,+2.03864691E+01,+2.03865401E+01,+2.27199271E-05
20.391,20.3901,+2.03877715E+01,+2.03877390E+01,+2.03878025E+01,+2.24746662E-05
20.392,20.3915,+2.03889835E+01,+2.03889492E+01,+2.03890201E+01,+2.30107898E-05
20.393,20.3927,+2.03902728E+01,+2.03902489E+01,+2.03902975E+01,+1.50430599E-05
20.394,20.3938,+2.03914788E+01,+2.03914366E+01,+2.03915225E+01,+2.53341478E-05
20.395,20.3944,+2.03920626E+01,+2.03920380E+01,+2.03920903E+01,+1.74502205E-05
20.396,20.3956,+2.03931984E+01,+2.03931510E+01,+2.03932369E+01,+2.71933087E-05
20.397,20.3967,+2.03943716E+01,+2.03942827E+01,+2.03944209E+01,+3.92348904E-05
20.398,20.3979,+2.03954245E+01,+2.03953882E+01,+2.03954555E+01,+2.10660051E-05
20.399,20.3988,+2.03963888E+01,+2.03963593E+01,+2.03964265E+01,+1.84046172E-05
20.400,20.4000,+2.03974705E+01,+2.03974425E+01,+2.03975059E+01,+2.14709135E-05
20.401,20.4009,+2.03984303E+01,+2.03983986E+01,+2.03984509E+01,+1.60397417E-05
20.402,20.4018,+2.03994209E+01,+2.03993809E+01,+2.03994593E+01,+2.59887188E-05
20.403,20.4029,+2.04005272E+01,+2.04004902E+01,+2.04005499E+01,+1.79511933E-05
20.404,20.4039,+2.04014867E+01,+2.04014725E+01,+2.04014986E+01,+8.66217715E-06
20.405,20.4048,+2.04025056E+01,+2.04024548E+01,+2.04025444E+01,+3.03035548E-05
20.406,20.4059,+2.04035973E+01,+2.04035491E+01,+2.04036275E+01,+2.52487414E-05
20.407,20.4065,+2.04041572E+01,+2.04041243E+01,+2.04041953E+01,+2.53195592E-05
20.408,20.4074,+2.04051660E+01,+2.04051141E+01,+2.04052224E+01,+3.44124824E-05
20.409,20.4086,+2.04062151E+01,+2.04061785E+01,+2.04062644E+01,+2.59723093E-05
20.410,20.4095,+2.04071593E+01,+2.04071048E+01,+2.04072280E+01,+3.28247925E-05
20.411,20.4106,+2.04082186E+01,+2.04081991E+01,+2.04082439E+01,+1.64387838E-05
20.412,20.4117,+2.04092363E+01,+2.04092001E+01,+2.04092711E+01,+2.41521669E-05
20.413,20.4126,+2.04102836E+01,+2.04102496E+01,+2.04103168E+01,+2.04192673E-05
20.414,20.4137,+2.04112737E+01,+2.04112282E+01,+2.04113141E+01,+2.82402756E-05
20.415,20.4147,+2.04123378E+01,+2.04123038E+01,+2.04123673E+01,+2.20572623E-05
20.416,20.4157,+2.04133776E+01,+2.04133347E+01,+2.04134318E+01,+3.08104705E-05
20.417,20.4168,+2.04143943E+01,+2.04143543E+01,+2.04144216E+01,+2.03900163E-05
20.418,20.4178,+2.04153833E+01,+2.04153478E+01,+2.04154113E+01,+2.06779157E-05
20.419,20.4187,+2.04164340E+01,+2.04163899E+01,+2.04164646E+01,+2.09821896E-05
20.420,20.4200,+2.04175242E+01,+2.04174992E+01,+2.04175515E+01,+1.68755897E-05
20.421,20.4206,+2.04180366E+01,+2.04180071E+01,+2.04180669E+01,+1.69930741E-05
20.422,20.4215,+2.04190301E+01,+2.04189969E+01,+2.04190567E+01,+1.92927631E-05
20.423,20.4226,+2.04200348E+01,+2.04199941E+01,+2.04200838E+01,+2.73174011E-05
20.424,20.4235,+2.04210373E+01,+2.04210138E+01,+2.04210586E+01,+1.44671168E-05
20.425,20.4247,+2.04221466E+01,+2.04221231E+01,+2.04221641E+01,+1.31541388E-05
20.426,20.4256,+2.04231800E+01,+2.04231427E+01,+2.04232323E+01,+2.66730619E-05
20.427,20.4266,+2.04242064E+01,+2.04241511E+01,+2.04242856E+01,+4.60098442E-05
20.428,20.4276,+2.04252481E+01,+2.04252268E+01,+2.04252978E+01,+1.83767993E-05
20.429,20.4285,+2.04262199E+01,+2.04261829E+01,+2.04262464E+01,+1.97268864E-05
20.430,20.4296,+2.04272590E+01,+2.04271989E+01,+2.04273034E+01,+2.93826113E-05
20.431,20.4309,+2.04283096E+01,+2.04282745E+01,+2.04283492E+01,+2.43327156E-05
20.432,20.4318,+2.04292945E+01,+2.04292494E+01,+2.04293539E+01,+3.60359252E-05
20.433,20.4322,+2.04298208E+01,+2.04297947E+01,+2.04298731E+01,+2.54940709E-05
20.434,20.4332,+2.04308281E+01,+2.04308068E+01,+2.04308591E+01,+1.94818764E-05
20.435,20.4344,+2.04318683E+01,+2.04318339E+01,+2.04319086E+01,+1.93207332E-05
20.436,20.4355,+2.04328924E+01,+2.04328573E+01,+2.04329208E+01,+2.29761796E-05
20.437,20.4364,+2.04339416E+01,+2.04339218E+01,+2.04339666E+01,+1.37767985E-05
20.438,20.4375,+2.04350243E+01,+2.04350049E+01,+2.04350385E+01,+1.06730601E-05
20.439,20.4384,+2.04359771E+01,+2.04359312E+01,+2.04360320E+01,+2.72986670E-05
20.440,20.4395,+2.04370199E+01,+2.04369844E+01,+2.04370442E+01,+1.92071286E-05
20.441,20.4405,+2.04380377E+01,+2.04380153E+01,+2.04380825E+01,+2.12593985E-05
20.442,20.4415,+2.04390693E+01,+2.04390275E+01,+2.04391059E+01,+2.56463487E-05
20.443,20.4425,+2.04401158E+01,+2.04400882E+01,+2.04401442E+01,+1.64664237E-05
20.444,20.4436,+2.04411190E+01,+2.04410929E+01,+2.04411564E+01,+2.19681730E-05
20.445,20.4446,+2.04421443E+01,+2.04421312E+01,+2.04421686E+01,+1.24183814E-05
20.446,20.4457,+2.04432110E+01,+2.04431770E+01,+2.04432592E+01,+2.18709252E-05
20.447,20.4461,+2.04437414E+01,+2.04437148E+01,+2.04437746E+01,+1.92971821E-05
20.448,20.4471,+2.04447853E+01,+2.04447457E+01,+2.04448503E+01,+3.36254731E-05
