Test Setup Parameters
DMM Model: SDM3055
PSU Model: DP832
PSU Channel: 1
Load: open
voltMin: 0.000
voltMax: 32.000
voltStep: 0.001
currentLimit: 0.020
overCurrentLimit: 0.020
dmmMeasureMode: average
dmmMeasureCount: 10
cmdDelay: 0.01
measDelay: 1
startTime: 2018-04-15 16:36:36.184772
endTime: 2018-04-17 03:41:47.075619
elapsedTime: 1 day, 11:05:10.890847
DP832 Initial System Temp: 28.90C
DP832 Ending System Temp: 31.54C
Run Notes:
START DATA CAPTURE
SetVoltage,PsuMeasureVoltage,DmmAverageVoltage,DmmMinimumVoltage,DmmMaximumVoltage,DmmStandardDeviation
19.403,19.4070,+1.94003484E+01,+1.94003208E+01,+1.94003768E+01,+1.50506154E-05
19.404,19.4081,+1.94014234E+01,+1.94014039E+01,+1.94014488E+01,+1.40586119E-05
19.405,19.4091,+1.94024818E+01,+1.94024497E+01,+1.94025020E+01,+1.47704110E-05
19.406,19.4102,+1.94035407E+01,+1.94035254E+01,+1.94035627E+01,+1.07552944E-05
19.407,19.4113,+1.94045966E+01,+1.94045712E+01,+1.94046197E+01,+1.53867748E-05
19.408,19.4123,+1.94056229E+01,+1.94055908E+01,+1.94056543E+01,+1.89118691E-05
19.409,19.4134,+1.94066228E+01,+1.94065993E+01,+1.94066515E+01,+1.75994258E-05
19.410,19.4143,+1.94076480E+01,+1.94076226E+01,+1.94076712E+01,+1.48241916E-05
19.411,19.4152,+1.94086236E+01,+1.94086049E+01,+1.94086423E+01,+1.19256964E-05
19.412,19.4163,+1.94096896E+01,+1.94096731E+01,+1.94097067E+01,+9.17214587E-06
19.413,19.4168,+1.94102352E+01,+1.94102072E+01,+1.94102520E+01,+1.19637673E-05
19.414,19.4179,+1.94112624E+01,+1.94112231E+01,+1.94112978E+01,+2.28533878E-05
19.415,19.4190,+1.94123399E+01,+1.94123100E+01,+1.94123698E+01,+2.13261388E-05
19.416,19.4199,+1.94133480E+01,+1.94133297E+01,+1.94133633E+01,+9.36532943E-06
19.417,19.4210,+1.94143500E+01,+1.94143269E+01,+1.94143829E+01,+1.59205780E-05
19.418,19.4220,+1.94153645E+01,+1.94153503E+01,+1.94153839E+01,+1.01320884E-05
19.419,19.4230,+1.94163744E+01,+1.94163400E+01,+1.94163998E+01,+1.94643620E-05
19.420,19.4239,+1.94174243E+01,+1.94173970E+01,+1.94174456E+01,+1.75233601E-05
19.421,19.4251,+1.94184286E+01,+1.94183831E+01,+1.94184727E+01,+2.47622689E-05
19.422,19.4261,+1.94195118E+01,+1.94194587E+01,+1.94195596E+01,+2.90655619E-05
19.423,19.4272,+1.94205422E+01,+1.94205157E+01,+1.94205680E+01,+1.76381414E-05
19.424,19.4282,+1.94215391E+01,+1.94215129E+01,+1.94215652E+01,+1.71992195E-05
19.425,19.4292,+1.94225733E+01,+1.94225625E+01,+1.94225849E+01,+7.91822524E-06
19.426,19.4303,+1.94235814E+01,+1.94235522E+01,+1.94236008E+01,+1.66022209E-05
19.427,19.4308,+1.94240886E+01,+1.94240602E+01,+1.94241274E+01,+1.92041689E-05
19.428,19.4317,+1.94251000E+01,+1.94250761E+01,+1.94251321E+01,+1.68030135E-05
19.429,19.4327,+1.94261465E+01,+1.94261032E+01,+1.94261779E+01,+2.04025576E-05
19.430,19.4338,+1.94271893E+01,+1.94271789E+01,+1.94272050E+01,+8.32077425E-06
19.431,19.4349,+1.94282116E+01,+1.94281761E+01,+1.94282321E+01,+1.81605483E-05
19.432,19.4360,+1.94292873E+01,+1.94292667E+01,+1.94293003E+01,+1.20701981E-05
19.433,19.4371,+1.94303323E+01,+1.94302789E+01,+1.94303685E+01,+2.68345380E-05
19.434,19.4380,+1.94313221E+01,+1.94312911E+01,+1.94313583E+01,+2.09957308E-05
19.435,19.4390,+1.94323439E+01,+1.94323219E+01,+1.94323817E+01,+1.77889660E-05
19.436,19.4400,+1.94333711E+01,+1.94333304E+01,+1.94334088E+01,+2.76719659E-05
19.437,19.4411,+1.94344501E+01,+1.94344210E+01,+1.94344620E+01,+1.09257119E-05
19.438,19.4423,+1.94356296E+01,+1.94355937E+01,+1.94356759E+01,+2.53431212E-05
19.439,19.4434,+1.94368341E+01,+1.94368039E+01,+1.94368562E+01,+1.74713811E-05
19.440,19.4447,+1.94380360E+01,+1.94379804E+01,+1.94380812E+01,+3.03607128E-05
19.441,19.4459,+1.94392114E+01,+1.94391980E+01,+1.94392465E+01,+1.45786674E-05
19.442,19.4464,+1.94397522E+01,+1.94397097E+01,+1.94397881E+01,+2.50645859E-05
19.443,19.4476,+1.94408499E+01,+1.94408189E+01,+1.94408824E+01,+1.73604092E-05
19.444,19.4486,+1.94420336E+01,+1.94419992E+01,+1.94420739E+01,+2.47622689E-05
19.445,19.4499,+1.94431242E+01,+1.94430861E+01,+1.94431421E+01,+1.61773638E-05
19.446,19.4508,+1.94441770E+01,+1.94441505E+01,+1.94442028E+01,+1.86348181E-05
19.447,19.4518,+1.94452034E+01,+1.94451664E+01,+1.94452411E+01,+2.45744681E-05
19.448,19.4529,+1.94462615E+01,+1.94462272E+01,+1.94462794E+01,+1.38549711E-05
19.449,19.4540,+1.94472662E+01,+1.94472468E+01,+1.94472916E+01,+1.54715105E-05
19.450,19.4549,+1.94482881E+01,+1.94482627E+01,+1.94483262E+01,+1.80506642E-05
19.451,19.4560,+1.94493634E+01,+1.94493421E+01,+1.94493832E+01,+1.10986345E-05
19.452,19.4571,+1.94503718E+01,+1.94503506E+01,+1.94504028E+01,+1.94833352E-05
19.453,19.4581,+1.94514800E+01,+1.94514524E+01,+1.94515009E+01,+1.52382862E-05
19.454,19.4592,+1.94524791E+01,+1.94524571E+01,+1.94525019E+01,+1.26676348E-05
19.455,19.4603,+1.94534943E+01,+1.94534618E+01,+1.94535290E+01,+2.40920765E-05
19.456,19.4606,+1.94539462E+01,+1.94539212E+01,+1.94539996E+01,+2.36839789E-05
19.457,19.4616,+1.94550133E+01,+1.94549744E+01,+1.94550603E+01,+2.47335576E-05
19.458,19.4627,+1.94560240E+01,+1.94559941E+01,+1.94560650E+01,+2.05911404E-05
19.459,19.4636,+1.94570589E+01,+1.94570100E+01,+1.94570884E+01,+2.45721549E-05
19.460,19.4647,+1.94580763E+01,+1.94580483E+01,+1.94581006E+01,+1.83953492E-05
19.461,19.4657,+1.94591565E+01,+1.94591389E+01,+1.94591763E+01,+9.45593453E-06
19.462,19.4669,+1.94601832E+01,+1.94601511E+01,+1.94602183E+01,+2.19823999E-05
19.463,19.4679,+1.94611834E+01,+1.94611558E+01,+1.94612043E+01,+1.18347870E-05
19.464,19.4688,+1.94621990E+01,+1.94621717E+01,+1.94622352E+01,+2.02571627E-05
19.465,19.4698,+1.94631753E+01,+1.94631503E+01,+1.94631876E+01,+1.17019569E-05
19.466,19.4708,+1.94642121E+01,+1.94641923E+01,+1.94642334E+01,+1.43725079E-05
19.467,19.4720,+1.94652183E+01,+1.94651709E+01,+1.94652493E+01,+2.34475915E-05
19.468,19.4729,+1.94662783E+01,+1.94662503E+01,+1.94662951E+01,+1.47723351E-05
19.469,19.4740,+1.94673360E+01,+1.94672961E+01,+1.94673558E+01,+1.77633842E-05
19.470,19.4744,+1.94678563E+01,+1.94678152E+01,+1.94678824E+01,+1.98317830E-05
19.471,19.4756,+1.94688677E+01,+1.94688386E+01,+1.94689133E+01,+2.22726854E-05
19.472,19.4767,+1.94698777E+01,+1.94698620E+01,+1.94699031E+01,+1.25888622E-05
19.473,19.4776,+1.94708981E+01,+1.94708480E+01,+1.94709451E+01,+2.75587540E-05
19.474,19.4787,+1.94719311E+01,+1.94718826E+01,+1.94719797E+01,+2.94579638E-05
19.475,19.4796,+1.94729485E+01,+1.94728985E+01,+1.94730330E+01,+3.55595536E-05
19.476,19.4807,+1.94739917E+01,+1.94739742E+01,+1.94740190E+01,+1.44690812E-05
19.477,19.4818,+1.94750132E+01,+1.94749714E+01,+1.94750461E+01,+2.45929660E-05
19.478,19.4827,+1.94760471E+01,+1.94760209E+01,+1.94760732E+01,+1.63660071E-05
19.479,19.4837,+1.94770955E+01,+1.94770667E+01,+1.94771227E+01,+1.80742670E-05
19.480,19.4848,+1.94780890E+01,+1.94780565E+01,+1.94781125E+01,+1.45669655E-05
19.481,19.4859,+1.94790944E+01,+1.94790537E+01,+1.94791433E+01,+2.74709525E-05
19.482,19.4870,+1.94801230E+01,+1.94800846E+01,+1.94801555E+01,+1.99760056E-05
19.483,19.4880,+1.94812125E+01,+1.94811789E+01,+1.94812312E+01,+1.40727564E-05
19.484,19.4885,+1.94817518E+01,+1.94816981E+01,+1.94817877E+01,+2.69950482E-05
19.485,19.4896,+1.94827853E+01,+1.94827438E+01,+1.94828185E+01,+1.94380607E-05
19.486,19.4906,+1.94837717E+01,+1.94837485E+01,+1.94838270E+01,+2.07177377E-05
19.487,19.4915,+1.94848201E+01,+1.94847906E+01,+1.94848504E+01,+2.33479846E-05
19.488,19.4926,+1.94858775E+01,+1.94858476E+01,+1.94859074E+01,+1.60202383E-05
19.489,19.4936,+1.94869132E+01,+1.94868896E+01,+1.94869419E+01,+1.44710454E-05
19.490,19.4948,+1.94879623E+01,+1.94879429E+01,+1.94879915E+01,+1.55667432E-05
19.491,19.4957,+1.94889842E+01,+1.94889439E+01,+1.94890223E+01,+2.48207368E-05
19.492,19.4968,+1.94900434E+01,+1.94900195E+01,+1.94900718E+01,+1.71296739E-05
19.493,19.4979,+1.94910500E+01,+1.94910317E+01,+1.94910728E+01,+1.49881684E-05
19.494,19.4989,+1.94921160E+01,+1.94920924E+01,+1.94921373E+01,+1.37767985E-05
19.495,19.4998,+1.94931196E+01,+1.94930822E+01,+1.94931793E+01,+3.20431377E-05
19.496,19.5008,+1.94941508E+01,+1.94941317E+01,+1.94941915E+01,+1.77089001E-05
19.497,19.5019,+1.94951962E+01,+1.94951813E+01,+1.94952186E+01,+1.25005023E-05
19.498,19.5024,+1.94957064E+01,+1.94956556E+01,+1.94957452E+01,+2.74046575E-05
19.499,19.5034,+1.94967189E+01,+1.94966902E+01,+1.94967499E+01,+1.86820393E-05
19.500,19.5045,+1.94978241E+01,+1.94978144E+01,+1.94978368E+01,+7.32919033E-06
19.501,19.5056,+1.94988561E+01,+1.94987892E+01,+1.94988789E+01,+2.71137592E-05
19.502,19.5067,+1.94999015E+01,+1.94998798E+01,+1.94999359E+01,+1.46409198E-05
19.503,19.5077,+1.95009693E+01,+1.95009518E+01,+1.95009891E+01,+1.10960734E-05
19.504,19.5088,+1.95019905E+01,+1.95019789E+01,+1.95020237E+01,+1.33045258E-05
19.505,19.5098,+1.95030609E+01,+1.95030471E+01,+1.95030807E+01,+9.45893975E-06
19.506,19.5108,+1.95040663E+01,+1.95040107E+01,+1.95040891E+01,+2.48012628E-05
19.507,19.5117,+1.95050206E+01,+1.95049855E+01,+1.95050490E+01,+2.10714011E-05
19.508,19.5128,+1.95061411E+01,+1.95061172E+01,+1.95061732E+01,+1.68114687E-05
19.509,19.5138,+1.95070853E+01,+1.95070659E+01,+1.95071107E+01,+1.52848438E-05
19.510,19.5149,+1.95081617E+01,+1.95081266E+01,+1.95081826E+01,+1.58597645E-05
19.511,19.5159,+1.95091858E+01,+1.95091612E+01,+1.95092210E+01,+2.08094489E-05
19.512,19.5169,+1.95102533E+01,+1.95102294E+01,+1.95102705E+01,+1.21896963E-05
19.513,19.5174,+1.95107295E+01,+1.95107000E+01,+1.95107598E+01,+1.75606249E-05
19.514,19.5185,+1.95117618E+01,+1.95117308E+01,+1.95117906E+01,+1.96257740E-05
19.515,19.5195,+1.95127979E+01,+1.95127542E+01,+1.95128327E+01,+2.14550229E-05
19.516,19.5205,+1.95138250E+01,+1.95137776E+01,+1.95138523E+01,+2.10646559E-05
19.517,19.5215,+1.95148761E+01,+1.95148346E+01,+1.95149130E+01,+2.28720350E-05
19.518,19.5226,+1.95158864E+01,+1.95158617E+01,+1.95159177E+01,+1.62911609E-05
19.519,19.5236,+1.95169587E+01,+1.95169112E+01,+1.95170233E+01,+3.47175439E-05
19.520,19.5246,+1.95179914E+01,+1.95179421E+01,+1.95180205E+01,+2.27061624E-05
19.521,19.5257,+1.95190103E+01,+1.95189767E+01,+1.95190402E+01,+2.07971530E-05
19.522,19.5268,+1.95200886E+01,+1.95200673E+01,+1.95201046E+01,+1.47569352E-05
19.523,19.5279,+1.95211246E+01,+1.95211019E+01,+1.95211429E+01,+1.39225019E-05
19.524,19.5288,+1.95221364E+01,+1.95220879E+01,+1.95221813E+01,+3.00199194E-05
19.525,19.5298,+1.95231311E+01,+1.95231113E+01,+1.95231449E+01,+1.29428573E-05
19.526,19.5308,+1.95241739E+01,+1.95241533E+01,+1.95241981E+01,+1.51484944E-05
19.527,19.5314,+1.95246923E+01,+1.95246799E+01,+1.95247098E+01,+1.00220917E-05
19.528,19.5323,+1.95256955E+01,+1.95256622E+01,+1.95257257E+01,+2.20004934E-05
19.529,19.5334,+1.95267887E+01,+1.95267753E+01,+1.95268051E+01,+8.39219852E-06
19.530,19.5345,+1.95278468E+01,+1.95278024E+01,+1.95278696E+01,+1.78702638E-05
19.531,19.5355,+1.95288739E+01,+1.95288594E+01,+1.95288967E+01,+1.26586570E-05
19.532,19.5366,+1.95299130E+01,+1.95298865E+01,+1.95299500E+01,+1.89283932E-05
19.533,19.5376,+1.95309390E+01,+1.95309024E+01,+1.95309659E+01,+1.79780889E-05
19.534,19.5386,+1.95319090E+01,+1.95318847E+01,+1.95319407E+01,+1.63885678E-05
19.535,19.5396,+1.95329529E+01,+1.95329379E+01,+1.95329678E+01,+8.83758211E-06
19.536,19.5406,+1.95340121E+01,+1.95339837E+01,+1.95340398E+01,+1.61245712E-05
19.537,19.5416,+1.95350672E+01,+1.95350482E+01,+1.95351154E+01,+1.95822803E-05
19.538,19.5428,+1.95360884E+01,+1.95360753E+01,+1.95361089E+01,+1.08604831E-05
19.539,19.5439,+1.95371607E+01,+1.95371398E+01,+1.95371846E+01,+1.32767256E-05
19.540,19.5448,+1.95381127E+01,+1.95380922E+01,+1.95381557E+01,+1.97801226E-05
19.541,19.5453,+1.95386143E+01,+1.95385927E+01,+1.95386450E+01,+1.43487582E-05
19.542,19.5464,+1.95396616E+01,+1.95396235E+01,+1.95396945E+01,+2.23376707E-05
19.543,19.5474,+1.95406495E+01,+1.95406058E+01,+1.95406842E+01,+2.02585657E-05
19.544,19.5484,+1.95416852E+01,+1.95416703E+01,+1.95417114E+01,+1.13317820E-05
19.545,19.5494,+1.95427601E+01,+1.95427273E+01,+1.95428094E+01,+2.39595845E-05
19.546,19.5504,+1.95437820E+01,+1.95437618E+01,+1.95438029E+01,+1.38035916E-05
19.547,19.5515,+1.95448349E+01,+1.95448076E+01,+1.95448674E+01,+1.79131544E-05
19.548,19.5526,+1.95458706E+01,+1.95458385E+01,+1.95459169E+01,+2.77570838E-05
19.549,19.5537,+1.95468656E+01,+1.95468282E+01,+1.95468880E+01,+1.67063218E-05
19.550,19.5546,+1.95479222E+01,+1.95478964E+01,+1.95479413E+01,+1.50770299E-05
19.551,19.5557,+1.95489269E+01,+1.95489049E+01,+1.95489497E+01,+1.58848335E-05
19.552,19.5567,+1.95500381E+01,+1.95500104E+01,+1.95500702E+01,+1.92809740E-05
19.553,19.5578,+1.95510603E+01,+1.95510151E+01,+1.95510936E+01,+2.31671224E-05
19.554,19.5587,+1.95520979E+01,+1.95520647E+01,+1.95521207E+01,+1.58866227E-05
19.555,19.5592,+1.95526342E+01,+1.95525838E+01,+1.95526959E+01,+3.62983967E-05
19.556,19.5604,+1.95536696E+01,+1.95536520E+01,+1.95536931E+01,+1.32574451E-05
19.557,19.5613,+1.95546313E+01,+1.95545970E+01,+1.95546717E+01,+1.94643620E-05
19.558,19.5623,+1.95556947E+01,+1.95556689E+01,+1.95557324E+01,+1.93706842E-05
19.559,19.5635,+1.95567461E+01,+1.95567109E+01,+1.95567707E+01,+2.34548632E-05
19.560,19.5645,+1.95577788E+01,+1.95577567E+01,+1.95578053E+01,+1.59740448E-05
19.561,19.5655,+1.95588481E+01,+1.95588212E+01,+1.95588884E+01,+2.12460253E-05
19.562,19.5666,+1.95598946E+01,+1.95598782E+01,+1.95599118E+01,+1.04605727E-05
19.563,19.5677,+1.95609180E+01,+1.95608866E+01,+1.95609501E+01,+1.84601272E-05
19.564,19.5687,+1.95619597E+01,+1.95619361E+01,+1.95619810E+01,+1.39815778E-05
19.565,19.5696,+1.95629625E+01,+1.95629259E+01,+1.95630081E+01,+2.91124608E-05
19.566,19.5706,+1.95639601E+01,+1.95639418E+01,+1.95639792E+01,+1.06276937E-05
19.567,19.5717,+1.95649693E+01,+1.95649241E+01,+1.95650100E+01,+2.54661848E-05
19.568,19.5726,+1.95660607E+01,+1.95660371E+01,+1.95660894E+01,+1.51278420E-05
19.569,19.5734,+1.95665499E+01,+1.95665115E+01,+1.95666011E+01,+2.73475568E-05
19.570,19.5743,+1.95676417E+01,+1.95676282E+01,+1.95676618E+01,+1.09698458E-05
19.571,19.5752,+1.95686583E+01,+1.95686292E+01,+1.95686852E+01,+1.72635467E-05
19.572,19.5764,+1.95696869E+01,+1.95696600E+01,+1.95697235E+01,+2.31928712E-05
19.573,19.5774,+1.95707114E+01,+1.95706946E+01,+1.95707320E+01,+1.08578658E-05
19.574,19.5785,+1.95717389E+01,+1.95716956E+01,+1.95717666E+01,+1.87655264E-05
19.575,19.5796,+1.95727903E+01,+1.95727638E+01,+1.95728161E+01,+1.79448591E-05
19.576,19.5806,+1.95737920E+01,+1.95737685E+01,+1.95738320E+01,+1.83024115E-05
19.577,19.5814,+1.95747855E+01,+1.95747620E+01,+1.95748255E+01,+1.86073444E-05
19.578,19.5824,+1.95758687E+01,+1.95758302E+01,+1.95759049E+01,+2.31450293E-05
19.579,19.5837,+1.95768928E+01,+1.95768648E+01,+1.95769208E+01,+1.80128353E-05
19.580,19.5846,+1.95779050E+01,+1.95778882E+01,+1.95779330E+01,+1.28569305E-05
19.581,19.5856,+1.95788981E+01,+1.95788704E+01,+1.95789489E+01,+2.23580193E-05
19.582,19.5866,+1.95799439E+01,+1.95799200E+01,+1.95799723E+01,+1.53294062E-05
19.583,19.5878,+1.95809979E+01,+1.95809695E+01,+1.95810479E+01,+2.21754913E-05
19.584,19.5882,+1.95815346E+01,+1.95814961E+01,+1.95815708E+01,+2.01882964E-05
19.585,19.5892,+1.95825438E+01,+1.95825270E+01,+1.95825793E+01,+1.88365767E-05
19.586,19.5903,+1.95835911E+01,+1.95835578E+01,+1.95836363E+01,+2.14815007E-05
19.587,19.5913,+1.95846156E+01,+1.95845849E+01,+1.95846596E+01,+2.04484765E-05
19.588,19.5924,+1.95856326E+01,+1.95855822E+01,+1.95856867E+01,+3.34168964E-05
19.589,19.5933,+1.95866496E+01,+1.95866317E+01,+1.95866802E+01,+1.61773638E-05
19.590,19.5944,+1.95877025E+01,+1.95876849E+01,+1.95877298E+01,+1.64526095E-05
19.591,19.5954,+1.95887494E+01,+1.95887158E+01,+1.95887830E+01,+2.11911068E-05
19.592,19.5965,+1.95897982E+01,+1.95897691E+01,+1.95898363E+01,+2.20198629E-05
19.593,19.5975,+1.95908201E+01,+1.95907999E+01,+1.95908671E+01,+2.10106161E-05
19.594,19.5986,+1.95918498E+01,+1.95918009E+01,+1.95918756E+01,+2.14828238E-05
19.595,19.5996,+1.95929072E+01,+1.95928691E+01,+1.95929326E+01,+1.82058775E-05
19.596,19.6006,+1.95938644E+01,+1.95938402E+01,+1.95938924E+01,+1.42931888E-05
19.597,19.6016,+1.95948957E+01,+1.95948785E+01,+1.95949121E+01,+1.24069327E-05
19.598,19.6021,+1.95954372E+01,+1.95954163E+01,+1.95954649E+01,+1.60432852E-05
19.599,19.6032,+1.95964431E+01,+1.95963986E+01,+1.95964733E+01,+1.98604251E-05
19.600,19.6041,+1.95974877E+01,+1.95974631E+01,+1.95975004E+01,+1.14738554E-05
19.601,19.6052,+1.95985223E+01,+1.95985014E+01,+1.95985574E+01,+1.78543522E-05
19.602,19.6062,+1.95995240E+01,+1.95994874E+01,+1.95995584E+01,+2.20843051E-05
19.603,19.6073,+1.96005889E+01,+1.96005556E+01,+1.96006303E+01,+2.40554776E-05
19.604,19.6083,+1.96016227E+01,+1.96015977E+01,+1.96016612E+01,+2.03941976E-05
19.605,19.6093,+1.96026838E+01,+1.96026547E+01,+1.96027069E+01,+1.24754672E-05
19.606,19.6103,+1.96037266E+01,+1.96037117E+01,+1.96037490E+01,+1.19280794E-05
19.607,19.6114,+1.96047492E+01,+1.96047126E+01,+1.96047911E+01,+2.65052412E-05
19.608,19.6125,+1.96057733E+01,+1.96057173E+01,+1.96058032E+01,+2.99744404E-05
19.609,19.6135,+1.96067937E+01,+1.96067781E+01,+1.96068042E+01,+7.96831845E-06
19.610,19.6145,+1.96078414E+01,+1.96078089E+01,+1.96078687E+01,+1.67962462E-05
19.611,19.6157,+1.96088603E+01,+1.96088323E+01,+1.96089032E+01,+2.35757280E-05
19.612,19.6161,+1.96093686E+01,+1.96093402E+01,+1.96094000E+01,+2.01981489E-05
19.613,19.6171,+1.96104069E+01,+1.96103748E+01,+1.96104420E+01,+1.91300269E-05
19.614,19.6181,+1.96114131E+01,+1.96113646E+01,+1.96114467E+01,+2.73963593E-05
19.615,19.6190,+1.96124335E+01,+1.96123880E+01,+1.96124701E+01,+2.20804439E-05
19.616,19.6201,+1.96135084E+01,+1.96134711E+01,+1.96135533E+01,+2.33856908E-05
19.617,19.6212,+1.96145371E+01,+1.96145057E+01,+1.96145580E+01,+1.63816294E-05
19.618,19.6223,+1.96155914E+01,+1.96155589E+01,+1.96156187E+01,+1.94087953E-05
19.619,19.6233,+1.96166047E+01,+1.96165748E+01,+1.96166495E+01,+2.22816162E-05
19.620,19.6245,+1.96176867E+01,+1.96176505E+01,+1.96177140E+01,+2.05952808E-05
19.621,19.6254,+1.96187329E+01,+1.96187112E+01,+1.96187710E+01,+1.85798300E-05
19.622,19.6265,+1.96197716E+01,+1.96197496E+01,+1.96197944E+01,+1.08866215E-05
19.623,19.6275,+1.96208166E+01,+1.96207879E+01,+1.96208327E+01,+1.50336101E-05
19.624,19.6285,+1.96218008E+01,+1.96217776E+01,+1.96218411E+01,+2.15739174E-05
19.625,19.6296,+1.96228649E+01,+1.96228384E+01,+1.96228944E+01,+1.84847448E-05
19.626,19.6301,+1.96233807E+01,+1.96233613E+01,+1.96233949E+01,+1.22478481E-05
19.627,19.6311,+1.96244455E+01,+1.96244145E+01,+1.96244743E+01,+1.44710454E-05
19.628,19.6322,+1.96254838E+01,+1.96254678E+01,+1.96255051E+01,+1.09542894E-05
19.629,19.6333,+1.96265068E+01,+1.96264389E+01,+1.96265360E+01,+2.80899181E-05
19.630,19.6341,+1.96275299E+01,+1.96274884E+01,+1.96275519E+01,+2.06242407E-05
19.631,19.6352,+1.96285140E+01,+1.96284931E+01,+1.96285491E+01,+1.94190432E-05
19.632,19.6362,+1.96295374E+01,+1.96295165E+01,+1.96295538E+01,+1.34869915E-05
19.633,19.6373,+1.96305794E+01,+1.96305361E+01,+1.96306332E+01,+3.12573941E-05
19.634,19.6384,+1.96316379E+01,+1.96316118E+01,+1.96316566E+01,+1.73587719E-05
19.635,19.6393,+1.96326658E+01,+1.96326240E+01,+1.96326949E+01,+2.43665654E-05
19.636,19.6403,+1.96337269E+01,+1.96337034E+01,+1.96337818E+01,+2.34475915E-05
19.637,19.6414,+1.96347529E+01,+1.96347342E+01,+1.96347716E+01,+1.15700584E-05
19.638,19.6425,+1.96357520E+01,+1.96357128E+01,+1.96357987E+01,+2.83086298E-05
19.639,19.6436,+1.96368291E+01,+1.96368034E+01,+1.96368557E+01,+1.78702638E-05
19.640,19.6441,+1.96373083E+01,+1.96372702E+01,+1.96373524E+01,+2.53229265E-05
19.641,19.6456,+1.96388834E+01,+1.96388277E+01,+1.96389062E+01,+2.62217085E-05
19.642,19.6466,+1.96399187E+01,+1.96398735E+01,+1.96399482E+01,+1.80286070E-05
19.643,19.6471,+1.96404685E+01,+1.96404487E+01,+1.96404860E+01,+1.15749703E-05
19.644,19.6483,+1.96415494E+01,+1.96415356E+01,+1.96415692E+01,+1.10806942E-05
19.645,19.6492,+1.96425399E+01,+1.96425141E+01,+1.96425589E+01,+1.75541498E-05
19.646,19.6503,+1.96435681E+01,+1.96435524E+01,+1.96435898E+01,+1.11777384E-05
19.647,19.6514,+1.96445519E+01,+1.96445161E+01,+1.96445796E+01,+1.73751373E-05
19.648,19.6523,+1.96455790E+01,+1.96455357E+01,+1.96456179E+01,+2.20495297E-05
19.649,19.6533,+1.96466166E+01,+1.96466002E+01,+1.96466263E+01,+7.68137154E-06
19.650,19.6544,+1.96476912E+01,+1.96476497E+01,+1.96477244E+01,+2.06187276E-05
19.651,19.6554,+1.96487119E+01,+1.96486880E+01,+1.96487478E+01,+1.76944497E-05
19.652,19.6564,+1.96497614E+01,+1.96497413E+01,+1.96497786E+01,+1.01908256E-05
19.653,19.6575,+1.96507680E+01,+1.96507422E+01,+1.96508132E+01,+2.31732557E-05
19.654,19.6586,+1.96517947E+01,+1.96517432E+01,+1.96518515E+01,+3.08804986E-05
19.655,19.6595,+1.96528092E+01,+1.96527815E+01,+1.96528301E+01,+1.46816295E-05
19.656,19.6608,+1.96538755E+01,+1.96538497E+01,+1.96539095E+01,+1.90078081E-05
19.657,19.6611,+1.96543640E+01,+1.96543502E+01,+1.96543838E+01,+1.16922377E-05
19.658,19.6621,+1.96553960E+01,+1.96553624E+01,+1.96554221E+01,+1.80632562E-05
19.659,19.6633,+1.96564014E+01,+1.96563858E+01,+1.96564194E+01,+1.10524435E-05
19.660,19.6642,+1.96574596E+01,+1.96574390E+01,+1.96574726E+01,+1.18395891E-05
19.661,19.6654,+1.96584867E+01,+1.96584475E+01,+1.96585222E+01,+2.55664326E-05
19.662,19.6663,+1.96595403E+01,+1.96595231E+01,+1.96595829E+01,+1.76960559E-05
19.663,19.6672,+1.96605540E+01,+1.96605353E+01,+1.96605726E+01,+1.36691008E-05
19.664,19.6683,+1.96616005E+01,+1.96615923E+01,+1.96616147E+01,+6.19888306E-06
19.665,19.6694,+1.96626624E+01,+1.96626082E+01,+1.96627090E+01,+2.45049766E-05
19.666,19.6704,+1.96636768E+01,+1.96636353E+01,+1.96637175E+01,+2.56840004E-05
19.667,19.6715,+1.96646762E+01,+1.96646438E+01,+1.96646998E+01,+1.57626960E-05
19.668,19.6724,+1.96657366E+01,+1.96656858E+01,+1.96657605E+01,+2.24835167E-05
19.669,19.6735,+1.96667768E+01,+1.96667465E+01,+1.96668324E+01,+2.47989707E-05
19.670,19.6746,+1.96677613E+01,+1.96677326E+01,+1.96677849E+01,+1.44671168E-05
19.671,19.6750,+1.96683018E+01,+1.96682741E+01,+1.96683376E+01,+1.83117265E-05
19.672,19.6761,+1.96693121E+01,+1.96692900E+01,+1.96693386E+01,+1.56159619E-05
19.673,19.6770,+1.96703665E+01,+1.96703209E+01,+1.96703956E+01,+2.08476565E-05
19.674,19.6780,+1.96713831E+01,+1.96713555E+01,+1.96714040E+01,+1.44808623E-05
19.675,19.6792,+1.96724151E+01,+1.96723676E+01,+1.96724461E+01,+2.47794796E-05
19.676,19.6801,+1.96734317E+01,+1.96734097E+01,+1.96734657E+01,+2.07561141E-05
19.677,19.6813,+1.96744323E+01,+1.96744032E+01,+1.96744667E+01,+2.03732826E-05
19.678,19.6823,+1.96755214E+01,+1.96755013E+01,+1.96755461E+01,+1.50468381E-05
19.679,19.6833,+1.96765258E+01,+1.96764985E+01,+1.96765545E+01,+1.91938062E-05
19.680,19.6843,+1.96775406E+01,+1.96775069E+01,+1.96775630E+01,+1.48471808E-05
